duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
0,tcp,telnet,SF,122,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,144,0.56,0.02,0.0,0.0,0.0,0.0,0.02,0.03
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,1,0.02,1.0,0.97,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.05,1.0,0.95,0.0
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.33,1.0,0.33,0.67,0.0,255,20,0.08,0.01,0.0,0.0,0.0,0.0,0.05,0.7
0,tcp,http,SF,248,1534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,215,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
0,tcp,telnet,SF,126,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,132,0.52,0.02,0.0,0.0,0.0,0.0,0.02,0.03
280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,12,1.0,0.0,1.0,0.17,0.0,0.08,0.0,0.0
0,icmp,ecr_i,SF,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,18,0.07,0.02,0.07,0.0,0.0,0.0,0.0,0.0
0,udp,domain_u,SF,43,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,200,0.0,0.0,0.0,0.0,0.99,0.02,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0,tcp,link,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,12,1.0,1.0,0.0,0.0,0.08,0.1,0.0,255,12,0.05,0.1,0.0,0.0,1.0,1.0,0.0,0.0
0,tcp,smtp,SF,2784,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43,183,0.84,0.09,0.02,0.01,0.0,0.0,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1.0,1.0,0.0,0.0,0.02,0.17,0.0,255,1,0.0,0.15,0.0,0.0,1.0,1.0,0.0,0.0
0,tcp,ftp,SF,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127,59,0.46,0.03,0.01,0.0,0.0,0.0,0.0,0.0
0,tcp,http,SF,300,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,16,0.0,0.0,0.0,0.0,1.0,0.0,0.12,45,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
0,tcp,http,SF,332,957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.67,174,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,6,0.0,0.0,1.0,1.0,0.03,0.06,0.0,255,6,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0.0,0.0,1.0,1.0,0.25,1.0,1.0,51,51,0.18,0.1,0.02,0.04,0.0,0.0,0.88,1.0
0,tcp,http,SF,305,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,30,1.0,0.0,1.0,0.17,0.0,0.0,0.0,0.0
0,udp,private,SF,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0,tcp,http,SF,230,1064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,28,0.0,0.0,0.0,0.0,1.0,0.0,0.11,58,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
0,udp,domain_u,SF,45,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,234,0.92,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0,udp,domain_u,SF,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
0,tcp,Z39_50,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,13,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,13,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0
0,tcp,http,SF,170,623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0
7346,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,227,0.89,0.02,0.0,0.0,0.27,0.3,0.01,0.0
0,udp,private,SF,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
0,tcp,http,SF,303,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,tcp,http,RSTR,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.33,0.33,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06
0,tcp,http,SF,215,16318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,255,1.0,0.0,0.07,0.04,0.0,0.0,0.0,0.0
0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,17,0.0,0.0,1.0,1.0,0.12,0.06,0.0,44,17,0.39,0.07,0.02,0.0,0.0,0.0,1.0,1.0
280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,tcp,http,SF,331,1249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,17,0.0,0.0,0.0,0.0,1.0,0.0,0.18,16,255,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0
0,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.67,0.67,0.33,1.0,1.0,45,36,0.24,0.11,0.02,0.06,0.0,0.0,0.84,0.94
0,tcp,smtp,SF,1302,385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,213,100,0.28,0.02,0.0,0.02,0.0,0.0,0.0,0.0
0,tcp,remote_job,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,13,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,13,0.05,0.06,0.0,0.0,0.0,0.0,1.0,1.0
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,20,0.0,0.0,1.0,1.0,0.2,0.05,0.0,255,20,0.08,0.05,0.0,0.0,0.0,0.0,1.0,1.0
804,tcp,telnet,SF,1589,36386,0,0,3,7,0,1,49,1,0,145,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,4,0.22,0.17,0.06,0.0,0.0,0.0,0.06,0.25
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,3,0.0,0.0,1.0,1.0,0.01,0.07,0.0,255,3,0.01,0.07,0.0,0.0,0.0,0.0,1.0,1.0
0,tcp,ftp_data,SF,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224,38,0.15,0.03,0.15,0.05,0.0,0.0,0.04,0.0
7302,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,229,0.9,0.11,0.0,0.0,0.5,0.55,0.11,0.01
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,194,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0
0,tcp,ftp_data,SF,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,8,0.03,0.07,0.03,0.0,0.97,0.0,0.0,0.0
1,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,1.0,1.0,0.33,1.0,1.0,111,60,0.24,0.05,0.01,0.03,0.0,0.0,0.89,1.0
0,tcp,http,SF,220,7178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,21,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0
4,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,134,0.53,0.02,0.0,0.0,0.0,0.0,0.17,0.02
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,80,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,tcp,http,SF,246,58844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0
0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,17,1.0,0.0,1.0,0.18,0.0,0.0,0.0,0.0
1,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,205,0.8,0.13,0.0,0.0,0.0,0.0,0.18,0.0
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,8,0.0,0.0,0.0,0.0,0.07,0.61,0.0,255,8,0.03,0.79,1.0,0.0,0.0,0.0,0.0,0.0
282,tcp,ftp,SF,160,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,77,0.3,0.03,0.0,0.0,0.03,0.0,0.02,0.0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,0.0,0.0,1.0,1.0,0.34,0.1,0.0,255,57,0.22,0.11,0.0,0.0,0.0,0.0,0.99,1.0
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,6,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.06,0.06
4,tcp,pop_3,SF,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,239,0.94,0.02,0.0,0.0,0.0,0.0,0.02,0.0
0,tcp,http,SF,327,1584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,tcp,http,SF,235,2263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.08,0.08,0.0,0.0,1.0,0.0,0.0,77,255,1.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0
0,udp,private,SF,52,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
0,tcp,http,SF,313,1966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,64,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,14,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,14,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0
0,tcp,telnet,RSTO,124,176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.02,0.02,0.02,0.02
0,tcp,http,SF,224,1455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23,0.0,0.0,0.0,0.0,1.0,0.0,0.17,1,119,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.8,1.0,0.2,0.8,0.0,95,42,0.17,0.05,0.01,0.05,0.0,0.0,0.88,1.0
5,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,22,1.0,0.0,0.05,0.09,0.0,0.0,0.0,0.0
280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,255,19,0.07,0.02,0.07,0.0,0.0,0.0,0.13,0.0
0,tcp,http,SF,203,2139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,21,0.0,0.0,0.0,0.0,1.0,0.0,0.14,33,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0
0,tcp,http,SF,230,3090,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,139,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
0,udp,private,SF,52,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,1,0.04,0.0,0.96,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.05,0.0,0.95,1.0
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,15,0.0,0.0,1.0,1.0,0.13,0.06,0.0,255,15,0.06,0.05,0.0,0.0,0.0,0.0,1.0,1.0
0,tcp,http,SF,441,199,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,22,0.0,0.0,0.0,0.0,1.0,0.0,0.14,255,252,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0,udp,private,SF,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0,tcp,http,SF,254,7626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0
0,udp,private,SF,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,icmp,ecr_i,SF,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,1,31,1.0,0.0,1.0,0.52,0.0,0.0,0.0,0.0
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1,0.0,0.0,1.0,1.0,0.0,0.06,0.0,255,1,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0
0,tcp,http,SF,320,340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,107,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
0,tcp,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,149,0.58,0.38,0.0,0.0,0.47,0.81,0.37,0.01
0,tcp,http,SF,231,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,249,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0,tcp,http,SF,231,54563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,0.11,55,251,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
0,tcp,ftp,SF,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96,51,0.53,0.04,0.01,0.0,0.0,0.0,0.0,0.0
0,tcp,http,SF,198,765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,tcp,telnet,SF,24,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.33,1.0,0.0,0.67,152,96,0.36,0.03,0.01,0.02,0.05,0.08,0.86,0.57
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,11,0.0,0.0,1.0,1.0,0.05,0.08,0.0,255,11,0.04,0.08,0.0,0.0,0.0,0.0,1.0,1.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,9,1.0,1.0,0.0,0.0,0.07,0.07,0.0,255,9,0.04,0.07,0.0,0.0,0.98,1.0,0.0,0.0
0,tcp,http,SF,231,11802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,41,0.0,0.0,0.0,0.0,1.0,0.0,0.15,74,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
4,tcp,pop_3,SF,27,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72,69,0.94,0.03,0.01,0.03,0.0,0.0,0.0,0.0
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,19,0.0,0.0,0.0,0.0,1.0,0.0,0.11,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.07,0.07
0,tcp,courier,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,2,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0.0
0,tcp,http,SF,194,383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
0,tcp,http,SF,181,6174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0
809,tcp,http,RSTR,60884,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,58,0.03,0.03,0.97,0.97,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.01,0.01,0.29,0.29
0,tcp,http,SF,228,30900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,19,233,1.0,0.0,0.05,0.07,0.0,0.0,0.0,0.0
7281,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,239,0.94,0.02,0.0,0.0,0.27,0.29,0.01,0.0
0,tcp,http,SF,220,1434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,tcp,telnet,SF,121,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.02,0.02,0.02,0.02
0,icmp,ecr_i,SF,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,237,114,0.48,0.02,0.48,0.0,0.0,0.0,0.47,0.0
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,12,0.0,0.0,1.0,1.0,0.09,0.06,0.0,255,12,0.05,0.05,0.0,0.0,0.0,0.0,1.0,1.0
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,1.0,1.0,0.0,0.0,1.0,0.0,0.0,81,69,0.85,0.02,0.01,0.0,0.85,1.0,0.0,0.0
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,84,0.33,0.01,0.33,0.0,0.0,0.0,0.0,0.0
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,148,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0
0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,380,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,tcp,smtp,SF,1176,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,42,0.79,0.29,0.07,0.05,0.0,0.0,0.0,0.0
0,tcp,netbios_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,8,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,8,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0
0,tcp,http,SF,309,306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,15,0.0,0.0,1.0,1.0,0.14,0.06,0.0,255,15,0.06,0.05,0.0,0.0,0.0,0.0,1.0,1.0
281,tcp,ftp,SF,163,601,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,9,0.04,0.02,0.0,0.0,0.81,0.0,0.02,0.0
0,tcp,http,SF,346,2576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,15,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.01,0.01
